Timestamp,Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z,Light intensity
2029,-0.648217,0.651047,8.066796,0.131280,-0.105145,0.198090,-14.798630,-4.651405,-40.318901,212.000000
2029,-0.614680,0.734889,7.808084,0.131280,-0.105145,0.198090,-14.798630,-4.651405,-40.318901,212.000000
2032,-0.552397,0.756448,7.733824,0.131280,-0.105145,0.198090,-14.798630,-4.651405,-40.318901,212.000000
2034,-0.552397,0.756448,7.733824,0.128617,-0.088101,0.193829,-14.798630,-4.651405,-40.318901,212.000000
2034,-0.518861,0.845081,7.606864,0.128617,-0.088101,0.193829,-14.798630,-4.651405,-40.318901,212.000000
2033,-0.518861,0.845081,7.606864,0.128617,-0.088101,0.193829,-12.277088,-3.019970,-37.827713,212.000000
2037,-0.509279,0.921736,7.475112,0.128617,-0.088101,0.193829,-12.277088,-3.019970,-37.827713,212.000000
2039,-0.509279,0.921736,7.475112,0.113171,-0.076916,0.187970,-12.277088,-3.019970,-37.827713,212.000000
2039,-0.487720,0.957669,7.376898,0.113171,-0.076916,0.187970,-12.277088,-3.019970,-37.827713,212.000000
2042,-0.542816,1.022346,7.364921,0.113171,-0.076916,0.187970,-12.277088,-3.019970,-37.827713,212.000000
2040,-0.542816,1.022346,7.364921,0.113171,-0.076916,0.187970,-12.277088,-3.019970,-37.827713,228.000000
2044,-0.542816,1.022346,7.364921,0.083343,-0.071057,0.175187,-12.277088,-3.019970,-37.827713,228.000000
2044,-0.499697,1.079838,7.276288,0.083343,-0.071057,0.175187,-12.277088,-3.019970,-37.827713,228.000000
2043,-0.499697,1.079838,7.276288,0.083343,-0.071057,0.175187,-12.277088,-3.019970,-37.827713,228.000000
2047,-0.468556,1.118166,7.302639,0.083343,-0.071057,0.175187,-12.277088,-3.019970,-37.827713,228.000000
2049,-0.468556,1.118166,7.302639,0.044994,-0.067329,0.162403,-12.277088,-3.019970,-37.827713,228.000000
2049,-0.482929,1.161284,7.230774,0.044994,-0.067329,0.162403,-12.277088,-3.019970,-37.827713,228.000000
2052,-0.511674,1.175657,7.240356,0.044994,-0.067329,0.162403,-12.277088,-3.019970,-37.827713,228.000000
2054,-0.511674,1.175657,7.240356,0.001851,-0.064665,0.150686,-12.277088,-3.019970,-37.827713,228.000000
2054,-0.473347,1.185239,7.180469,0.001851,-0.064665,0.150686,-12.277088,-3.019970,-37.827713,228.000000
2053,-0.473347,1.185239,7.180469,0.001851,-0.064665,0.150686,-14.817051,-3.526806,-39.714142,228.000000
2057,-0.475742,1.168471,7.192446,0.001851,-0.064665,0.150686,-14.817051,-3.526806,-39.714142,228.000000
2059,-0.475742,1.168471,7.192446,-0.047684,-0.065198,0.136304,-14.817051,-3.526806,-39.714142,228.000000
2059,-0.487720,1.163680,7.273892,-0.047684,-0.065198,0.136304,-14.817051,-3.526806,-39.714142,228.000000
2062,-0.468556,1.142120,7.317011,-0.047684,-0.065198,0.136304,-14.817051,-3.526806,-39.714142,228.000000
2064,-0.468556,1.142120,7.317011,-0.103610,-0.067329,0.120858,-14.817051,-3.526806,-39.714142,228.000000
2064,-0.480533,1.144516,7.405644,-0.103610,-0.067329,0.120858,-14.817051,-3.526806,-39.714142,228.000000
2063,-0.480533,1.144516,7.405644,-0.103610,-0.067329,0.120858,-14.817051,-3.526806,-39.714142,228.000000
2067,-0.518861,1.161284,7.431994,-0.103610,-0.067329,0.120858,-14.817051,-3.526806,-39.714142,228.000000
2069,-0.518861,1.161284,7.431994,-0.154210,-0.079579,0.105944,-14.817051,-3.526806,-39.714142,228.000000
2069,-0.514070,1.146911,7.513441,-0.154210,-0.079579,0.105944,-14.817051,-3.526806,-39.714142,228.000000
2072,-0.535629,1.106188,7.623632,-0.154210,-0.079579,0.105944,-14.817051,-3.526806,-39.714142,228.000000
2074,-0.535629,1.106188,7.623632,-0.198419,-0.094493,0.089433,-14.817051,-3.526806,-39.714142,228.000000
2074,-0.535629,1.101397,7.697892,-0.198419,-0.094493,0.089433,-14.817051,-3.526806,-39.714142,228.000000
2073,-0.535629,1.101397,7.697892,-0.198419,-0.094493,0.089433,-13.533848,-4.683960,-42.248390,228.000000
2077,-0.643426,1.063070,7.855994,-0.198419,-0.094493,0.089433,-13.533848,-4.683960,-42.248390,228.000000
2079,-0.643426,1.063070,7.855994,-0.235170,-0.107809,0.078780,-13.533848,-4.683960,-42.248390,228.000000
2079,-0.660194,1.041510,7.966186,-0.235170,-0.107809,0.078780,-13.533848,-4.683960,-42.248390,228.000000
2082,-0.703313,1.041510,8.143452,-0.235170,-0.107809,0.078780,-13.533848,-4.683960,-42.248390,228.000000
2084,-0.703313,1.041510,8.143452,-0.261269,-0.114733,0.071856,-13.533848,-4.683960,-42.248390,228.000000
2084,-0.748827,0.976832,8.248853,-0.261269,-0.114733,0.071856,-13.533848,-4.683960,-42.248390,228.000000
2083,-0.748827,0.976832,8.248853,-0.261269,-0.114733,0.071856,-13.533848,-4.683960,-42.248390,228.000000
2087,-0.811109,0.936109,8.335091,-0.261269,-0.114733,0.071856,-13.533848,-4.683960,-42.248390,228.000000
2089,-0.811109,0.936109,8.335091,-0.272987,-0.117396,0.072389,-13.533848,-4.683960,-42.248390,228.000000
2089,-0.784759,0.964855,8.421328,-0.272987,-0.117396,0.072389,-13.533848,-4.683960,-42.248390,228.000000
2092,-0.815900,0.945691,8.543496,-0.272987,-0.117396,0.072389,-13.533848,-4.683960,-42.248390,228.000000
2094,-0.815900,0.945691,8.543496,-0.271389,-0.112070,0.079313,-13.533848,-4.683960,-42.248390,228.000000
2094,-0.813505,0.938505,8.687225,-0.271389,-0.112070,0.079313,-13.533848,-4.683960,-42.248390,228.000000
2093,-0.813505,0.938505,8.687225,-0.271389,-0.112070,0.079313,-12.907188,-3.569397,-39.086418,228.000000
2097,-0.796736,0.928923,8.742321,-0.271389,-0.112070,0.079313,-12.907188,-3.569397,-39.086418,228.000000
2099,-0.796736,0.928923,8.742321,-0.260204,-0.100352,0.086237,-12.907188,-3.569397,-39.086418,228.000000
2099,-0.830273,0.928923,8.835746,-0.260204,-0.100352,0.086237,-12.907188,-3.569397,-39.086418,228.000000
2102,-0.894951,0.904968,8.914796,-0.260204,-0.100352,0.086237,-12.907188,-3.569397,-39.086418,228.000000
2104,-0.894951,0.904968,8.914796,-0.235703,-0.082775,0.096890,-12.907188,-3.569397,-39.086418,228.000000
2104,-0.849437,0.876222,8.921983,-0.235703,-0.082775,0.096890,-12.907188,-3.569397,-39.086418,228.000000
2103,-0.849437,0.876222,8.921983,-0.235703,-0.082775,0.096890,-12.907188,-3.569397,-39.086418,228.000000
2107,-0.890160,0.864245,9.003428,-0.235703,-0.082775,0.096890,-12.907188,-3.569397,-39.086418,228.000000
2109,-0.890160,0.864245,9.003428,-0.207473,-0.059339,0.113401,-12.907188,-3.569397,-39.086418,228.000000
2109,-0.926092,0.859454,9.072897,-0.207473,-0.059339,0.113401,-12.907188,-3.569397,-39.086418,228.000000
2112,-0.909324,0.895386,9.092061,-0.207473,-0.059339,0.113401,-12.907188,-3.569397,-39.086418,228.000000
2114,-0.909324,0.895386,9.092061,-0.174450,-0.036436,0.132043,-12.907188,-3.569397,-39.086418,228.000000
2114,-0.873392,0.895386,9.144761,-0.174450,-0.036436,0.132043,-12.907188,-3.569397,-39.086418,228.000000
2113,-0.873392,0.895386,9.144761,-0.174450,-0.036436,0.132043,-15.471325,-2.387642,-39.105171,228.000000
2117,-0.887764,0.833104,9.132785,-0.174450,-0.036436,0.132043,-15.471325,-2.387642,-39.105171,228.000000
2119,-0.887764,0.833104,9.132785,-0.138764,-0.022055,0.145359,-15.471325,-2.387642,-39.105171,228.000000
2119,-0.859019,0.857059,9.166322,-0.138764,-0.022055,0.145359,-15.471325,-2.387642,-39.105171,228.000000
2122,-0.887764,0.873827,9.118411,-0.138764,-0.022055,0.145359,-15.471325,-2.387642,-39.105171,228.000000
2124,-0.887764,0.873827,9.118411,-0.106806,-0.016729,0.159740,-15.471325,-2.387642,-39.105171,228.000000
2124,-0.899742,0.881013,9.070501,-0.106806,-0.016729,0.159740,-15.471325,-2.387642,-39.105171,228.000000
2123,-0.899742,0.881013,9.070501,-0.106806,-0.016729,0.159740,-15.471325,-2.387642,-39.105171,228.000000
2127,-0.866205,0.878618,9.046548,-0.106806,-0.016729,0.159740,-15.471325,-2.387642,-39.105171,228.000000
2129,-0.882973,0.878618,9.036965,-0.106806,-0.016729,0.159740,-15.471325,-2.387642,-39.105171,228.000000
2129,-0.882973,0.878618,9.036965,-0.081772,-0.014065,0.173056,-15.471325,-2.387642,-39.105171,228.000000
2132,-0.887764,0.914550,9.053734,-0.081772,-0.014065,0.173056,-15.471325,-2.387642,-39.105171,228.000000
2134,-0.887764,0.914550,9.053734,-0.059402,-0.012468,0.184241,-15.471325,-2.387642,-39.105171,228.000000
2134,-0.880578,0.916945,9.020196,-0.059402,-0.012468,0.184241,-15.471325,-2.387642,-39.105171,228.000000
2133,-0.880578,0.916945,9.020196,-0.059402,-0.012468,0.184241,-14.798630,-4.651405,-40.318901,228.000000
2137,-0.851832,0.936109,8.977078,-0.059402,-0.012468,0.184241,-14.798630,-4.651405,-40.318901,228.000000
2139,-0.851832,0.936109,8.977078,-0.042890,-0.006076,0.190100,-14.798630,-4.651405,-40.318901,228.000000
2139,-0.916510,0.912154,9.013010,-0.042890,-0.006076,0.190100,-14.798630,-4.651405,-40.318901,228.000000
2142,-0.897346,0.964855,8.977078,-0.042890,-0.006076,0.190100,-14.798630,-4.651405,-40.318901,228.000000
2144,-0.897346,0.964855,8.977078,-0.033836,-0.003413,0.194894,-14.798630,-4.651405,-40.318901,228.000000
2144,-0.902137,0.950482,8.977078,-0.033836,-0.003413,0.194894,-14.798630,-4.651405,-40.318901,228.000000
2143,-0.902137,0.950482,8.977078,-0.033836,-0.003413,0.194894,-14.798630,-4.651405,-40.318901,228.000000
2147,-0.911719,0.979228,8.986660,-0.033836,-0.003413,0.194894,-14.798630,-4.651405,-40.318901,228.000000
2149,-0.911719,0.979228,8.986660,-0.024248,-0.005543,0.194894,-14.798630,-4.651405,-40.318901,228.000000
2149,-0.839855,1.010369,8.919586,-0.024248,-0.005543,0.194894,-14.798630,-4.651405,-40.318901,228.000000
2152,-0.851832,1.010369,8.895632,-0.024248,-0.005543,0.194894,-14.798630,-4.651405,-40.318901,228.000000
2154,-0.851832,1.010369,8.895632,-0.021585,-0.011935,0.192763,-14.798630,-4.651405,-40.318901,228.000000
2154,-0.844646,1.010369,8.890841,-0.021585,-0.011935,0.192763,-14.798630,-4.651405,-40.318901,228.000000
2153,-0.844646,1.010369,8.890841,-0.021585,-0.011935,0.192763,-11.609009,-5.286011,-40.322159,228.000000
2157,-0.844646,1.010369,8.890841,-0.021585,-0.011935,0.192763,-11.609009,-5.286011,-40.322159,257.000000
2159,-0.844646,1.010369,8.890841,-0.022650,-0.028446,0.191698,-11.609009,-5.286011,-40.322159,257.000000
2157,-0.890160,1.019951,8.871677,-0.022650,-0.028446,0.191698,-11.609009,-5.286011,-40.322159,257.000000
2159,-0.964420,1.024742,8.845326,-0.022650,-0.028446,0.191698,-11.609009,-5.286011,-40.322159,257.000000
2162,-0.966815,1.058279,8.809395,-0.022650,-0.028446,0.191698,-11.609009,-5.286011,-40.322159,257.000000
2164,-0.966815,1.058279,8.809395,-0.023183,-0.050817,0.191166,-11.609009,-5.286011,-40.322159,257.000000
2164,-0.923697,1.077443,8.876469,-0.023183,-0.050817,0.191166,-11.609009,-5.286011,-40.322159,257.000000
2163,-0.923697,1.077443,8.876469,-0.023183,-0.050817,0.191166,-11.609009,-5.286011,-40.322159,257.000000
2167,-0.942860,1.075047,8.933959,-0.023183,-0.050817,0.191166,-11.609009,-5.286011,-40.322159,257.000000
2169,-0.942860,1.075047,8.933959,-0.022650,-0.075851,0.190100,-11.609009,-5.286011,-40.322159,257.000000
2169,-0.942860,1.103793,8.931564,-0.022650,-0.075851,0.190100,-11.609009,-5.286011,-40.322159,257.000000
2172,-0.938069,1.144516,8.910005,-0.022650,-0.075851,0.190100,-11.609009,-5.286011,-40.322159,257.000000
2174,-0.938069,1.144516,8.910005,-0.023716,-0.094493,0.189035,-11.609009,-5.286011,-40.322159,257.000000
2174,-0.880578,1.206798,8.921983,-0.023716,-0.094493,0.189035,-11.609009,-5.286011,-40.322159,257.000000
2173,-0.880578,1.206798,8.921983,-0.023716,-0.094493,0.189035,-12.275951,-3.586243,-40.371338,257.000000
2177,-0.914115,1.180448,8.945937,-0.023716,-0.094493,0.189035,-12.275951,-3.586243,-40.371338,257.000000
2179,-0.914115,1.180448,8.945937,-0.021585,-0.107809,0.181578,-12.275951,-3.586243,-40.371338,257.000000
2179,-0.933279,1.247522,9.017801,-0.021585,-0.107809,0.181578,-12.275951,-3.586243,-40.371338,257.000000
2182,-0.933279,1.276267,9.032174,-0.021585,-0.107809,0.181578,-12.275951,-3.586243,-40.371338,257.000000
2184,-0.933279,1.276267,9.032174,-0.018389,-0.104080,0.174654,-12.275951,-3.586243,-40.371338,257.000000
2184,-0.854228,1.324177,9.039360,-0.018389,-0.104080,0.174654,-12.275951,-3.586243,-40.371338,257.000000
2183,-0.854228,1.324177,9.039360,-0.018389,-0.104080,0.174654,-12.252922,-4.708569,-39.695389,257.000000
2187,-0.859019,1.295431,9.013010,-0.018389,-0.104080,0.174654,-12.252922,-4.708569,-39.695389,257.000000
2189,-0.859019,1.295431,9.013010,-0.018389,-0.099286,0.167730,-12.252922,-4.708569,-39.695389,257.000000
2189,-0.911719,1.352923,9.058524,-0.018389,-0.099286,0.167730,-12.252922,-4.708569,-39.695389,257.000000
2192,-0.856623,1.369691,9.068107,-0.018389,-0.099286,0.167730,-12.252922,-4.708569,-39.695389,257.000000
2194,-0.856623,1.369691,9.068107,-0.008802,-0.098221,0.162936,-12.252922,-4.708569,-39.695389,257.000000
2194,-0.825482,1.429578,9.070501,-0.008802,-0.098221,0.162936,-12.252922,-4.708569,-39.695389,257.000000
2193,-0.825482,1.429578,9.070501,-0.008802,-0.098221,0.162936,-12.893383,-4.696262,-40.971886,257.000000
2197,-0.832668,1.465510,8.998637,-0.008802,-0.098221,0.162936,-12.893383,-4.696262,-40.971886,257.000000
2199,-0.832668,1.465510,8.998637,0.000786,-0.097156,0.156544,-12.893383,-4.696262,-40.971886,257.000000
2199,-0.815900,1.427182,9.111225,0.000786,-0.097156,0.156544,-12.893383,-4.696262,-40.971886,257.000000
2202,-0.801527,1.439160,9.077688,0.000786,-0.097156,0.156544,-12.893383,-4.696262,-40.971886,257.000000
2204,-0.801527,1.439160,9.077688,0.004514,-0.101950,0.145359,-12.893383,-4.696262,-40.971886,257.000000
2204,-0.751222,1.374482,9.063315,0.004514,-0.101950,0.145359,-12.893383,-4.696262,-40.971886,257.000000
2203,-0.751222,1.374482,9.063315,0.004514,-0.101950,0.145359,-11.614758,-4.722008,-39.059250,257.000000
2207,-0.734454,1.384064,9.118411,0.004514,-0.101950,0.145359,-11.614758,-4.722008,-39.059250,257.000000
2209,-0.734454,1.384064,9.118411,0.007710,-0.113668,0.132043,-11.614758,-4.722008,-39.059250,257.000000
2209,-0.739245,1.364900,9.127994,0.007710,-0.113668,0.132043,-11.614758,-4.722008,-39.059250,257.000000
2212,-0.645821,1.352923,9.197462,0.007710,-0.113668,0.132043,-11.614758,-4.722008,-39.059250,257.000000
2214,-0.645821,1.352923,9.197462,0.008775,-0.127516,0.118728,-11.614758,-4.722008,-39.059250,257.000000
2214,-0.684149,1.376877,9.326818,0.008775,-0.127516,0.118728,-11.614758,-4.722008,-39.059250,257.000000
2213,-0.684149,1.376877,9.326818,0.008775,-0.127516,0.118728,-12.909496,-3.570530,-39.726776,257.000000
2217,-0.581143,1.348132,9.415450,0.008775,-0.127516,0.118728,-12.909496,-3.570530,-39.726776,257.000000
2219,-0.581143,1.348132,9.415450,0.010373,-0.137103,0.101151,-12.909496,-3.570530,-39.726776,257.000000
2219,-0.540420,1.326572,9.434614,0.010373,-0.137103,0.101151,-12.909496,-3.570530,-39.726776,257.000000
2222,-0.502092,1.293036,9.487315,0.010373,-0.137103,0.101151,-12.909496,-3.570530,-39.726776,257.000000
2224,-0.502092,1.293036,9.487315,0.014101,-0.152017,0.080911,-12.909496,-3.570530,-39.726776,257.000000
2224,-0.473347,1.290640,9.508875,0.014101,-0.152017,0.080911,-12.909496,-3.570530,-39.726776,257.000000
2223,-0.473347,1.290640,9.508875,0.014101,-0.152017,0.080911,-14.819355,-3.527943,-40.354492,257.000000
2227,-0.458974,1.302618,9.599902,0.014101,-0.152017,0.080911,-14.819355,-3.527943,-40.354492,257.000000
2229,-0.458974,1.302618,9.599902,0.015167,-0.162670,0.055877,-14.819355,-3.527943,-40.354492,257.000000
2229,-0.449392,1.283454,9.647813,0.015167,-0.162670,0.055877,-14.819355,-3.527943,-40.354492,257.000000
2232,-0.401482,1.261894,9.690930,0.015167,-0.162670,0.055877,-14.819355,-3.527943,-40.354492,257.000000
2234,-0.401482,1.261894,9.690930,0.017830,-0.172257,0.028180,-14.819355,-3.527943,-40.354492,257.000000
2234,-0.415855,1.235544,9.777168,0.017830,-0.172257,0.028180,-14.819355,-3.527943,-40.354492,257.000000
2233,-0.415855,1.235544,9.777168,0.017830,-0.172257,0.028180,-13.547653,-3.557091,-40.362915,257.000000
2237,-0.444601,1.266685,9.832265,0.017830,-0.172257,0.028180,-13.547653,-3.557091,-40.362915,257.000000
2239,-0.444601,1.266685,9.832265,0.019428,-0.177051,-0.000049,-13.547653,-3.557091,-40.362915,257.000000
2239,-0.514070,1.285849,9.884964,0.019428,-0.177051,-0.000049,-13.547653,-3.557091,-40.362915,257.000000
2242,-0.514070,1.261894,9.899338,0.019428,-0.177051,-0.000049,-13.547653,-3.557091,-40.362915,257.000000
2244,-0.514070,1.261894,9.899338,0.023689,-0.172257,-0.022952,-13.547653,-3.557091,-40.362915,257.000000
2244,-0.444601,1.242730,9.954433,0.023689,-0.172257,-0.022952,-13.547653,-3.557091,-40.362915,257.000000
2243,-0.444601,1.242730,9.954433,0.023689,-0.172257,-0.022952,-13.529232,-4.681686,-40.967674,257.000000
2247,-0.492510,1.240335,9.959225,0.023689,-0.172257,-0.022952,-13.529232,-4.681686,-40.967674,257.000000
2249,-0.492510,1.240335,9.959225,0.030080,-0.157343,-0.043725,-13.529232,-4.681686,-40.967674,257.000000
2249,-0.458974,1.218776,9.990365,0.030080,-0.157343,-0.043725,-13.529232,-4.681686,-40.967674,257.000000
2252,-0.487720,1.206798,10.021506,0.030080,-0.157343,-0.043725,-13.529232,-4.681686,-40.967674,257.000000
2254,-0.487720,1.206798,10.021506,0.036472,-0.150419,-0.061835,-13.529232,-4.681686,-40.967674,257.000000
2254,-0.494906,1.154098,10.045462,0.036472,-0.150419,-0.061835,-13.529232,-4.681686,-40.967674,257.000000
2253,-0.494906,1.154098,10.045462,0.036472,-0.150419,-0.061835,-12.909496,-3.570530,-39.726776,257.000000
2257,-0.499697,1.166075,10.141280,0.036472,-0.150419,-0.061835,-12.909496,-3.570530,-39.726776,257.000000
2259,-0.499697,1.166075,10.141280,0.038070,-0.153082,-0.076216,-12.909496,-3.570530,-39.726776,257.000000
2259,-0.509279,1.137330,10.172422,0.038070,-0.153082,-0.076216,-12.909496,-3.570530,-39.726776,257.000000
2262,-0.542816,1.120561,10.239495,0.038070,-0.153082,-0.076216,-12.909496,-3.570530,-39.726776,257.000000
2264,-0.542816,1.120561,10.239495,0.046059,-0.160007,-0.083140,-12.909496,-3.570530,-39.726776,257.000000
2264,-0.552397,1.108584,10.285009,0.046059,-0.160007,-0.083140,-12.909496,-3.570530,-39.726776,257.000000
2263,-0.552397,1.108584,10.285009,0.046059,-0.160007,-0.083140,-13.516563,-5.242287,-40.309525,257.000000
2267,-0.576352,1.079838,10.395202,0.046059,-0.160007,-0.083140,-13.516563,-5.242287,-40.309525,257.000000
2269,-0.576352,1.079838,10.395202,0.051918,-0.170659,-0.085270,-13.516563,-5.242287,-40.309525,257.000000
2269,-0.561979,1.043906,10.488626,0.051918,-0.170659,-0.085270,-13.516563,-5.242287,-40.309525,257.000000
2272,-0.499697,0.991205,10.610794,0.051918,-0.170659,-0.085270,-13.516563,-5.242287,-40.309525,257.000000
2273,-0.499697,0.991205,10.610794,0.051918,-0.170659,-0.085270,-13.516563,-5.242287,-40.309525,287.000000
2274,-0.499697,0.991205,10.610794,0.052451,-0.175453,-0.087934,-13.516563,-5.242287,-40.309525,287.000000
2274,-0.526047,0.921736,10.677868,0.052451,-0.175453,-0.087934,-13.516563,-5.242287,-40.309525,287.000000
2273,-0.526047,0.921736,10.677868,0.052451,-0.175453,-0.087934,-12.888771,-4.693993,-39.691177,287.000000
2279,-0.526047,0.921736,10.677868,0.055114,-0.170126,-0.087934,-12.888771,-4.693993,-39.691177,287.000000
2277,-0.494906,0.890595,10.742545,0.055114,-0.170126,-0.087934,-12.888771,-4.693993,-39.691177,287.000000
2279,-0.509279,0.842686,10.804829,0.055114,-0.170126,-0.087934,-12.888771,-4.693993,-39.691177,287.000000
2282,-0.435019,0.756448,10.948558,0.055114,-0.170126,-0.087934,-12.888771,-4.693993,-39.691177,287.000000
2284,-0.435019,0.756448,10.948558,0.057245,-0.158941,-0.087401,-12.888771,-4.693993,-39.691177,287.000000
2284,-0.427833,0.686980,10.979698,0.057245,-0.158941,-0.087401,-12.888771,-4.693993,-39.691177,287.000000
2283,-0.427833,0.686980,10.979698,0.057245,-0.158941,-0.087401,-14.814743,-3.525673,-39.073784,287.000000
2287,-0.454183,0.583974,11.082704,0.057245,-0.158941,-0.087401,-14.814743,-3.525673,-39.073784,287.000000
2289,-0.454183,0.583974,11.082704,0.060440,-0.144560,-0.085270,-14.814743,-3.525673,-39.073784,287.000000
2289,-0.425437,0.545646,11.142591,0.060440,-0.144560,-0.085270,-14.814743,-3.525673,-39.073784,287.000000
2292,-0.430228,0.447432,11.159359,0.060440,-0.144560,-0.085270,-14.814743,-3.525673,-39.073784,287.000000
2294,-0.430228,0.447432,11.159359,0.063636,-0.126983,-0.080477,-14.814743,-3.525673,-39.073784,287.000000
2294,-0.432624,0.389940,11.279134,0.063636,-0.126983,-0.080477,-14.814743,-3.525673,-39.073784,287.000000
2297,-0.360759,0.363590,11.370161,0.063636,-0.126983,-0.080477,-14.814743,-3.525673,-39.073784,287.000000
2293,-0.360759,0.363590,11.370161,0.063636,-0.126983,-0.080477,-12.240250,-5.269169,-39.037239,287.000000
2299,-0.360759,0.363590,11.370161,0.067365,-0.104080,-0.072487,-12.240250,-5.269169,-39.037239,287.000000
2299,-0.399087,0.308494,11.434839,0.067365,-0.104080,-0.072487,-12.240250,-5.269169,-39.037239,287.000000
2302,-0.391900,0.289330,11.456398,0.067365,-0.104080,-0.072487,-12.240250,-5.269169,-39.037239,287.000000
2304,-0.391900,0.289330,11.456398,0.069495,-0.073720,-0.066096,-12.240250,-5.269169,-39.037239,287.000000
2304,-0.351177,0.274957,11.497122,0.069495,-0.073720,-0.066096,-12.240250,-5.269169,-39.037239,287.000000
2303,-0.351177,0.274957,11.497122,0.069495,-0.073720,-0.066096,-13.510777,-4.672607,-35.844833,287.000000
2307,-0.363155,0.291726,11.480353,0.069495,-0.073720,-0.066096,-13.510777,-4.672607,-35.844833,287.000000
2309,-0.363155,0.291726,11.480353,0.065767,-0.036436,-0.057041,-13.510777,-4.672607,-35.844833,287.000000
2309,-0.360759,0.289330,11.540240,0.065767,-0.036436,-0.057041,-13.510777,-4.672607,-35.844833,287.000000
2312,-0.336804,0.277353,11.600127,0.065767,-0.036436,-0.057041,-13.510777,-4.672607,-35.844833,287.000000
2314,-0.336804,0.277353,11.600127,0.058842,-0.003413,-0.049584,-13.510777,-4.672607,-35.844833,287.000000
2314,-0.348782,0.320471,11.592940,0.058842,-0.003413,-0.049584,-13.510777,-4.672607,-35.844833,287.000000
2313,-0.348782,0.320471,11.592940,0.058842,-0.003413,-0.049584,-13.526924,-4.680553,-40.327324,287.000000
2317,-0.298477,0.428268,11.602523,0.058842,-0.003413,-0.049584,-13.526924,-4.680553,-40.327324,287.000000
2319,-0.298477,0.428268,11.602523,0.052451,0.023219,-0.038399,-13.526924,-4.680553,-40.327324,287.000000
2319,-0.255358,0.483364,11.671991,0.052451,0.023219,-0.038399,-13.526924,-4.680553,-40.327324,287.000000
2322,-0.252963,0.641465,11.724692,0.052451,0.023219,-0.038399,-13.526924,-4.680553,-40.327324,287.000000
2324,-0.252963,0.641465,11.724692,0.048722,0.047720,-0.031475,-13.526924,-4.680553,-40.327324,287.000000
2324,-0.288895,0.749262,11.652827,0.048722,0.047720,-0.031475,-13.526924,-4.680553,-40.327324,287.000000
2323,-0.288895,0.749262,11.652827,0.048722,0.047720,-0.031475,-12.242558,-5.270302,-39.677589,287.000000
2327,-0.264940,0.892991,11.628873,0.048722,0.047720,-0.031475,-12.242558,-5.270302,-39.677589,287.000000
2329,-0.264940,0.892991,11.628873,0.050320,0.063699,-0.026148,-12.242558,-5.270302,-39.677589,287.000000
2329,-0.224217,1.039115,11.592940,0.050320,0.063699,-0.026148,-12.242558,-5.270302,-39.677589,287.000000
2332,-0.226612,1.185239,11.492331,0.050320,0.063699,-0.026148,-12.242558,-5.270302,-39.677589,287.000000
2334,-0.226612,1.185239,11.492331,0.060440,0.079678,-0.019224,-12.242558,-5.270302,-39.677589,287.000000
2334,-0.303268,1.261894,11.427652,0.060440,0.079678,-0.019224,-12.242558,-5.270302,-39.677589,287.000000
2333,-0.303268,1.261894,11.427652,0.060440,0.079678,-0.019224,-15.421818,-5.197430,-39.656532,287.000000
2337,-0.329618,1.307408,11.298296,0.060440,0.079678,-0.019224,-15.421818,-5.197430,-39.656532,287.000000
2339,-0.329618,1.307408,11.298296,0.066832,0.088200,-0.010169,-15.421818,-5.197430,-39.656532,287.000000
2339,-0.317641,1.276267,11.216850,0.066832,0.088200,-0.010169,-15.421818,-5.197430,-39.656532,287.000000
2342,-0.343991,1.269081,11.118636,0.066832,0.088200,-0.010169,-15.421818,-5.197430,-39.656532,287.000000
2344,-0.343991,1.269081,11.118636,0.064169,0.079678,0.000483,-15.421818,-5.197430,-39.656532,287.000000
2344,-0.305663,1.175657,10.986884,0.064169,0.079678,0.000483,-15.421818,-5.197430,-39.656532,287.000000
2343,-0.305663,1.175657,10.986884,0.064169,0.079678,0.000483,-14.762928,-6.334328,-38.984795,287.000000
2347,-0.281708,1.036719,10.898252,0.064169,0.079678,0.000483,-14.762928,-6.334328,-38.984795,287.000000
2349,-0.281708,1.036719,10.898252,0.046592,0.056242,0.010603,-14.762928,-6.334328,-38.984795,287.000000
2349,-0.190680,0.883409,10.768896,0.046592,0.056242,0.010603,-14.762928,-6.334328,-38.984795,287.000000
2352,-0.243381,0.758844,10.761709,0.046592,0.056242,0.010603,-14.762928,-6.334328,-38.984795,287.000000
2354,-0.243381,0.758844,10.761709,0.009308,0.026947,0.020191,-14.762928,-6.334328,-38.984795,287.000000
2354,-0.195471,0.583974,10.797642,0.009308,0.026947,0.020191,-14.762928,-6.334328,-38.984795,287.000000
2353,-0.195471,0.583974,10.797642,0.009308,0.026947,0.020191,-13.545349,-3.555954,-39.722565,287.000000
2357,-0.149957,0.473782,10.862319,0.009308,0.026947,0.020191,-13.545349,-3.555954,-39.722565,287.000000
2359,-0.149957,0.473782,10.862319,-0.046619,-0.002880,0.025517,-13.545349,-3.555954,-39.722565,287.000000
2359,-0.087675,0.358799,10.991675,-0.046619,-0.002880,0.025517,-13.545349,-3.555954,-39.722565,287.000000
2362,0.012935,0.272562,11.094682,-0.046619,-0.002880,0.025517,-13.545349,-3.555954,-39.722565,287.000000
